,age,sex,income,height,city,education,children
70713,93,Female,41067,1.78,Chicago,Master,3
70714,91,Male,95583,1.82,New York,Bachelor,0
70715,65,Female,34754,1.83,Phoenix,Bachelor,4
70716,80,Male,49416,1.56,Houston,Bachelor,4
70717,36,Male,33144,1.93,Los Angeles,Master,2
70718,74,Female,26973,1.69,Phoenix,Bachelor,3
70719,42,Female,70896,1.51,Phoenix,Bachelor,1
70720,34,Male,72408,1.7,Phoenix,PhD,4
70721,21,Male,97361,1.72,Los Angeles,Master,2
70722,64,Female,42106,1.58,Houston,Master,4
70723,54,Male,94108,1.98,Los Angeles,Bachelor,5
70724,95,Male,95577,1.59,New York,Bachelor,0
70725,17,Female,67326,1.84,Houston,Master,0
70726,79,Female,58956,1.74,Chicago,PhD,0
70729,94,Female,79625,1.87,New York,Master,5
70730,98,Female,21579,1.89,New York,Bachelor,2
70731,32,Female,36481,1.57,New York,Bachelor,5
70732,51,Female,96661,1.77,Chicago,Bachelor,5
70733,94,Male,31497,1.66,Los Angeles,PhD,2
70734,74,Male,63984,1.54,Los Angeles,Bachelor,3
70735,66,Female,81128,1.95,Phoenix,No especificado,0
70736,28,Female,67127,1.89,Houston,Master,1
70737,19,Female,95849,1.82,Chicago,Bachelor,0
70738,97,Male,55810,1.75,Los Angeles,No especificado,4
70739,40,Female,28477,1.74,Phoenix,Bachelor,2
70740,4,Male,73148,1.91,Chicago,Bachelor,2
70741,87,Female,76945,1.89,Chicago,Bachelor,2
70742,61,Male,23970,1.8,Houston,Master,0
70743,23,Female,46968,1.84,New York,No especificado,2
70744,66,Female,32905,1.57,Los Angeles,Bachelor,5
70745,11,Female,60270,1.87,Phoenix,PhD,4
70746,79,Female,28514,1.86,Chicago,Master,0
70747,45,Male,50038,1.88,Chicago,PhD,4
70748,79,Female,21936,1.73,Houston,No especificado,2
70749,65,Male,45843,1.52,Phoenix,Master,1
70750,14,Female,82151,1.78,New York,No especificado,0
70751,81,Male,80234,1.9,Chicago,No especificado,1
70752,86,Female,21895,1.97,Phoenix,Bachelor,3
70753,54,Female,82888,1.88,Chicago,No especificado,4
70754,10,Female,23490,1.89,Phoenix,Bachelor,4
70755,86,Female,74759,1.92,New York,Master,1
70756,65,Male,35865,1.52,Los Angeles,Master,0
70757,4,Female,49797,1.85,Chicago,PhD,5
70758,76,Male,63145,1.65,Phoenix,Bachelor,4
70759,65,Female,74164,1.94,Los Angeles,PhD,0
70760,97,Male,76931,1.72,New York,Bachelor,0
70761,4,Female,35246,1.9,New York,Master,0
70762,77,Male,55147,1.69,Chicago,PhD,3
70763,69,Male,59341,1.96,Houston,PhD,2
70764,72,Female,98270,1.71,Houston,Master,2
70765,93,Female,55978,1.88,Houston,PhD,4
70766,8,Female,99370,1.71,Phoenix,Master,2
70767,34,Male,72357,1.75,Houston,Bachelor,3
70770,27,Female,39440,1.62,Chicago,Bachelor,1
70771,30,Male,46076,1.86,Chicago,Bachelor,1
70774,23,Male,81866,1.73,New York,PhD,4
70775,57,Female,68335,1.84,Los Angeles,Master,5
70776,19,Male,53037,1.88,Phoenix,PhD,3
70777,35,Male,32075,1.85,New York,No especificado,2
70778,100,Female,66416,1.63,Houston,Bachelor,4
70779,39,Male,86747,1.79,Los Angeles,PhD,5
70780,43,Female,25369,1.84,Los Angeles,Bachelor,1
70781,17,Male,33559,1.71,Houston,Bachelor,3
70782,24,Female,64488,1.81,Los Angeles,No especificado,5
70783,62,Female,40476,1.9,Los Angeles,Bachelor,5
70784,47,Male,37951,1.71,Houston,Master,1
70785,78,Male,39616,1.94,Los Angeles,Master,1
70786,34,Male,51676,1.98,Houston,PhD,5
70787,18,Female,62657,1.84,Los Angeles,Bachelor,0
70788,50,Male,64658,1.75,Houston,No especificado,0
70789,63,Female,26377,1.99,Los Angeles,PhD,4
70790,30,Male,80046,1.98,Houston,PhD,2
70791,18,Female,80075,1.83,Los Angeles,PhD,0
70792,89,Male,58674,1.85,Chicago,Bachelor,1
70793,91,Male,93724,1.58,Los Angeles,PhD,5
70794,91,Male,95682,1.73,Houston,Master,1
70796,62,Female,92816,1.84,Phoenix,No especificado,3
70797,23,Female,51579,1.85,Chicago,Bachelor,2
70798,24,Female,54811,1.5,New York,Master,0
70799,19,Female,50023,1.82,New York,PhD,3
70800,14,Male,78143,1.9,New York,Master,2
70801,41,Female,80996,1.65,Los Angeles,PhD,1
70802,45,Male,21569,1.99,Phoenix,No especificado,4
70803,31,Male,33680,1.98,Los Angeles,Bachelor,3
70804,19,Male,25979,1.91,Chicago,No especificado,0
70805,41,Female,75772,1.95,Los Angeles,Master,0
70806,7,Male,44266,1.8,Chicago,Bachelor,3
70808,13,Male,85734,1.52,New York,No especificado,5
70809,51,Male,54327,1.76,Houston,Bachelor,1
70810,80,Male,99080,1.68,Chicago,Master,2
70811,75,Male,60931,1.97,Chicago,Master,5
70812,25,Female,93511,1.99,Los Angeles,No especificado,2
70813,100,Female,78385,1.51,Chicago,No especificado,1
70814,24,Female,77027,1.94,Los Angeles,Master,5
70815,73,Male,46987,1.98,Los Angeles,PhD,3
70816,57,Male,80487,1.88,Phoenix,No especificado,3
70817,33,Female,53128,1.64,Phoenix,Bachelor,2
70818,47,Female,42187,1.86,Phoenix,Bachelor,3
70819,13,Male,76606,1.59,Los Angeles,Bachelor,2
70820,11,Male,57643,1.6,Phoenix,PhD,1
70821,91,Female,52597,1.81,Los Angeles,Bachelor,1
70823,51,Female,42110,1.62,Houston,No especificado,4
70824,44,Female,46009,1.86,Phoenix,Bachelor,4
70825,90,Male,95120,1.78,Phoenix,PhD,5
70827,9,Male,44145,1.73,Los Angeles,No especificado,0
70828,55,Male,73342,1.8,New York,Master,2
70829,1,Female,91160,1.78,Houston,Bachelor,1
70831,52,Male,44304,1.52,Phoenix,No especificado,3
70832,23,Female,39238,1.83,Houston,No especificado,4
70834,38,Male,26286,1.59,New York,No especificado,3
70835,76,Female,41359,1.79,Phoenix,PhD,3
70836,42,Female,58209,1.85,Houston,Bachelor,4
70837,14,Female,53719,1.86,New York,No especificado,1
70838,29,Male,33380,1.88,Chicago,Bachelor,0
70839,26,Female,27743,1.66,Chicago,Master,1
70842,55,Female,63276,1.82,Los Angeles,No especificado,1
70843,93,Female,30971,1.71,Chicago,PhD,3
70845,95,Male,78169,1.52,Los Angeles,No especificado,3
70846,44,Female,76252,1.62,Houston,PhD,4
70847,60,Male,70303,1.75,Houston,No especificado,3
70848,42,Male,57641,1.62,New York,No especificado,4
70849,20,Female,85395,1.61,Los Angeles,Bachelor,3
70851,74,Female,29233,1.78,Los Angeles,Bachelor,2
70852,52,Male,79781,1.68,Phoenix,No especificado,1
70853,51,Male,83590,1.73,New York,No especificado,1
70854,96,Male,30513,1.52,Houston,No especificado,0
70855,40,Male,79099,1.56,Phoenix,Bachelor,1
70856,62,Female,31511,1.9,Houston,No especificado,2
70857,9,Male,24787,1.63,Los Angeles,No especificado,4
70858,88,Male,42119,1.95,Houston,Master,1
70859,12,Female,28950,1.61,Phoenix,Master,2
70860,66,Female,28685,1.67,Phoenix,Bachelor,1
70861,11,Female,43304,1.64,Los Angeles,No especificado,4
70862,28,Male,43471,1.62,Chicago,Bachelor,0
70863,18,Male,87288,1.57,Chicago,No especificado,4
70864,85,Female,34921,1.84,New York,Bachelor,3
70866,59,Female,40328,1.83,Houston,PhD,2
70867,20,Male,90235,1.96,New York,Bachelor,2
70868,25,Male,44986,1.85,New York,No especificado,0
70869,95,Female,61379,1.69,New York,PhD,1
70870,74,Female,62236,1.89,Houston,Master,1
70871,16,Female,27858,1.89,Los Angeles,Master,1
70872,75,Male,96150,1.53,Houston,Bachelor,2
70873,91,Female,66761,1.79,Phoenix,PhD,3
70874,12,Female,39347,1.81,Houston,PhD,0
70876,34,Male,77788,1.85,New York,Bachelor,2
70877,52,Female,47337,1.68,New York,Bachelor,2
70878,43,Female,40890,1.89,Houston,Master,5
70879,47,Male,20312,1.64,Chicago,No especificado,0
70880,7,Female,87053,1.87,Los Angeles,Bachelor,3
70881,100,Female,25053,2.0,Phoenix,Bachelor,4
70882,53,Female,41728,1.52,Houston,Master,1
70883,28,Female,57818,1.91,Chicago,No especificado,3
70884,56,Male,71968,1.71,New York,No especificado,1
70885,75,Female,63646,1.89,Los Angeles,Bachelor,4
70886,89,Female,46582,1.62,Los Angeles,PhD,0
70887,86,Female,74329,1.57,Houston,Master,0
70888,66,Male,91019,1.93,Los Angeles,Bachelor,0
70889,44,Female,85702,1.62,Phoenix,No especificado,3
70890,9,Female,70839,1.97,Houston,Bachelor,5
70891,49,Male,65955,1.74,Los Angeles,Bachelor,1
70892,59,Male,48284,1.72,Houston,No especificado,5
70894,54,Female,59639,1.83,Chicago,Bachelor,0
70895,84,Female,65087,1.61,Houston,Bachelor,0
70896,47,Male,94170,1.71,Phoenix,Master,1
70897,46,Male,98214,1.94,Chicago,Master,0
70898,80,Male,37208,1.98,Chicago,No especificado,5
70899,80,Male,58333,1.91,New York,No especificado,3
70900,97,Male,42572,1.54,New York,Master,4
70901,75,Male,84299,1.94,Phoenix,PhD,3
70902,10,Female,44386,1.53,Phoenix,Master,4
70903,77,Female,87436,1.73,Chicago,Master,4
70904,49,Female,27773,1.62,Chicago,Master,0
70905,53,Male,38961,1.86,Los Angeles,Master,4
70906,75,Male,37914,1.93,New York,Master,1
70907,57,Female,34371,1.99,Phoenix,Master,0
70908,52,Female,59275,1.62,Phoenix,PhD,5
70909,8,Male,88918,1.96,Chicago,Bachelor,0
70910,95,Male,84458,1.98,Chicago,No especificado,1
70911,24,Male,72176,1.88,New York,Bachelor,4
70912,18,Male,77129,1.92,Los Angeles,No especificado,1
70913,26,Female,72642,1.95,Houston,Bachelor,2
70914,49,Male,84608,1.52,Houston,Master,4
70915,36,Female,28350,1.7,Los Angeles,No especificado,3
70916,40,Male,40542,1.63,Los Angeles,No especificado,2
70917,74,Female,98951,1.61,Houston,PhD,0
70919,74,Male,79079,1.71,Phoenix,Master,2
70920,45,Male,97830,1.96,Phoenix,No especificado,5
70921,88,Female,44053,1.64,Chicago,PhD,3
70922,14,Female,32895,1.68,Phoenix,Master,4
70923,38,Male,38309,1.67,Phoenix,PhD,2
70924,31,Male,95189,1.93,Phoenix,No especificado,0
70925,58,Female,94453,1.63,Los Angeles,PhD,2
70927,1,Male,94196,1.54,New York,PhD,4
70928,95,Male,52301,1.81,Chicago,PhD,4
70929,35,Female,69118,1.71,Chicago,Master,1
70930,26,Female,85113,1.61,Phoenix,Master,5
70931,88,Female,57423,1.7,Houston,No especificado,1
70932,33,Male,73904,1.83,Phoenix,Bachelor,0
70934,38,Female,45891,1.62,Chicago,Master,0
70935,78,Male,61573,1.76,Phoenix,PhD,5
70936,14,Female,51061,1.67,Phoenix,PhD,1
70937,54,Male,68478,1.97,New York,Bachelor,0
70938,20,Male,62111,1.63,Los Angeles,Master,1
70939,56,Male,62722,1.61,Chicago,Master,5
70940,26,Male,97521,1.66,Houston,PhD,4
70941,16,Male,69363,1.87,New York,PhD,3
70942,64,Male,42723,1.87,Houston,No especificado,3
70943,60,Male,99666,1.97,Houston,Master,0
70944,61,Male,99633,1.91,Los Angeles,PhD,3
70945,98,Male,87670,1.67,New York,No especificado,2
70946,35,Female,50204,1.57,New York,No especificado,5
70947,91,Female,40222,1.7,Los Angeles,Bachelor,2
70948,35,Female,57864,1.8,Los Angeles,PhD,0
70949,19,Female,21857,1.56,Chicago,PhD,1
70950,24,Female,94339,1.9,Chicago,No especificado,1
70951,19,Male,21830,1.87,Houston,Master,0
70952,13,Female,67640,1.52,Houston,PhD,5
70953,24,Male,86755,1.73,Phoenix,Bachelor,0
70954,88,Male,25438,1.95,New York,Bachelor,5
70955,39,Female,35963,1.76,Los Angeles,No especificado,0
70956,17,Male,79813,1.96,Los Angeles,Bachelor,1
70957,83,Male,27442,1.78,Chicago,Bachelor,3
70958,14,Male,75882,1.52,New York,No especificado,2
70959,92,Female,44806,1.78,Chicago,Bachelor,3
70960,76,Female,25380,1.5,Phoenix,Bachelor,0
70961,62,Female,69543,1.6,Los Angeles,PhD,0
70962,25,Female,77456,1.67,Houston,Master,0
70963,66,Female,30785,1.52,Chicago,No especificado,4
70964,12,Female,51059,1.88,Los Angeles,No especificado,0
70965,86,Female,41469,1.7,Phoenix,No especificado,2
70966,94,Male,68860,1.83,Phoenix,No especificado,4
70967,88,Male,23284,1.57,Phoenix,PhD,1
70969,4,Female,99884,1.52,Chicago,PhD,4
70970,30,Male,49651,1.9,Phoenix,No especificado,3
70971,33,Female,35683,1.92,Houston,No especificado,1
70972,57,Female,60366,1.5,Chicago,Master,5
70973,27,Male,33393,1.65,Phoenix,Master,2
70974,14,Female,75860,1.97,New York,Master,1
70975,59,Male,37035,1.76,Phoenix,Bachelor,4
70977,13,Female,40626,1.77,New York,Bachelor,1
70978,5,Male,47190,1.63,Los Angeles,Bachelor,3
70979,85,Male,48661,1.85,Phoenix,No especificado,5
70980,23,Male,34886,1.54,Phoenix,Master,3
70981,76,Male,59077,1.83,New York,Master,1
70982,47,Male,62332,1.92,Phoenix,No especificado,1
70983,70,Female,57644,1.75,Phoenix,Master,1
70984,31,Male,54272,1.66,New York,PhD,2
70986,72,Male,54865,1.95,Phoenix,PhD,4
70988,2,Male,42978,1.86,Houston,Master,4
70989,65,Male,73628,1.82,New York,PhD,4
70990,95,Female,43575,1.7,Los Angeles,Bachelor,0
70991,27,Male,87645,1.88,Houston,Master,5
70992,31,Female,20544,1.91,New York,PhD,5
70993,22,Male,30273,1.68,New York,Master,3
70994,61,Male,61474,1.59,Los Angeles,PhD,3
70995,13,Female,64743,1.85,Chicago,Bachelor,3
70996,4,Female,52704,1.53,Phoenix,PhD,2
70998,41,Female,53721,1.71,New York,Bachelor,0
70999,27,Female,39062,1.89,Chicago,No especificado,1
71000,95,Male,89177,1.83,Houston,No especificado,4
71001,42,Male,28269,1.93,Houston,Bachelor,5
71002,12,Female,40297,1.94,Los Angeles,No especificado,3
71003,28,Female,85993,1.84,Chicago,No especificado,1
71004,41,Female,58718,1.53,New York,No especificado,3
71005,84,Male,37752,1.75,Chicago,PhD,0
71006,55,Female,95193,1.96,Chicago,Bachelor,5
71007,94,Male,70582,1.66,New York,PhD,3
71008,26,Female,88444,1.62,Phoenix,PhD,3
71009,87,Female,68855,1.61,Chicago,Bachelor,1
71011,38,Male,74383,1.58,New York,Bachelor,3
71012,29,Male,27071,1.73,New York,Master,2
71013,9,Male,33254,1.54,Chicago,No especificado,5
71015,57,Male,51523,1.52,Phoenix,Master,4
71016,10,Female,32041,1.98,Chicago,PhD,5
71017,78,Female,39244,1.83,Chicago,PhD,2
71018,87,Female,88434,1.71,Houston,Master,3
71019,81,Female,93650,1.54,Los Angeles,Master,1
71020,9,Female,93439,1.96,Phoenix,Bachelor,1
71022,30,Male,67942,1.7,Los Angeles,No especificado,5
71024,98,Female,82093,1.64,Phoenix,PhD,1
71025,45,Male,91358,1.52,Houston,PhD,5
71026,34,Female,49870,1.91,New York,No especificado,4
71028,81,Female,73066,1.54,Chicago,No especificado,1
71029,11,Female,98968,1.61,Phoenix,Bachelor,1
71030,90,Male,27517,1.89,Los Angeles,No especificado,5
71031,46,Female,89848,1.7,Phoenix,Bachelor,2
71032,34,Male,84603,1.6,Houston,No especificado,0
71033,28,Female,28816,1.82,Phoenix,Bachelor,2
71034,32,Male,24070,1.91,Phoenix,Master,0
71035,82,Female,88620,1.87,Los Angeles,PhD,5
71037,65,Female,34491,1.91,Phoenix,PhD,4
71039,42,Female,40483,1.5,Los Angeles,No especificado,1
71040,39,Female,84971,1.99,Houston,PhD,5
71041,14,Female,54455,1.99,Houston,Bachelor,0
71043,53,Female,51678,1.99,New York,Bachelor,5
71045,74,Male,93094,1.87,Phoenix,PhD,0
71046,19,Female,88112,1.6,Houston,Bachelor,4
71048,87,Male,23916,1.83,Houston,PhD,4
71049,19,Male,36056,1.74,Chicago,Master,5
71051,51,Female,64315,1.83,Houston,PhD,3
71052,70,Male,97210,1.59,Houston,PhD,2
71053,18,Male,58871,1.72,Houston,No especificado,4
71054,73,Female,69169,2.0,Phoenix,Master,3
71055,83,Female,33770,1.77,New York,Master,2
71056,76,Female,63625,1.54,Houston,PhD,0
71057,93,Male,35861,1.72,New York,No especificado,2
71059,44,Male,72046,1.58,New York,PhD,1
71060,99,Male,74959,1.76,Chicago,PhD,4
71061,71,Female,34923,1.76,New York,No especificado,2
71062,89,Female,87385,1.93,Chicago,No especificado,4
71064,23,Male,81077,1.76,Phoenix,Master,3
71065,66,Male,83195,1.58,Los Angeles,Master,4
71066,39,Male,39306,1.93,Houston,No especificado,2
71067,45,Male,32487,1.95,Chicago,Bachelor,1
71068,59,Female,98879,1.62,Phoenix,PhD,3
71069,16,Male,34169,1.56,New York,Bachelor,1
71070,87,Male,33465,1.55,Chicago,PhD,4
71071,72,Female,32194,1.94,Houston,Master,0
71072,54,Female,21195,2.0,Phoenix,Master,2
71073,74,Male,48807,1.99,New York,Master,2
71074,88,Female,24366,1.54,New York,PhD,3
71076,97,Female,75005,1.76,Los Angeles,No especificado,3
71077,73,Female,75466,1.79,Chicago,No especificado,0
71078,85,Female,40891,1.88,Phoenix,Master,4
71079,83,Female,67586,1.64,Phoenix,No especificado,1
71080,66,Female,63209,1.71,Houston,No especificado,5
71081,11,Male,57767,1.51,New York,No especificado,4
71082,55,Female,27061,1.72,Chicago,Master,2
71083,96,Female,38869,1.84,Los Angeles,No especificado,0
71084,23,Male,28382,1.65,New York,Master,2
71085,48,Male,82169,1.5,New York,Bachelor,3
71087,77,Male,71415,1.8,Chicago,No especificado,0
71088,78,Female,39598,1.55,Phoenix,No especificado,2
71090,14,Male,37752,1.71,Phoenix,No especificado,2
71091,39,Male,89358,1.79,Chicago,Bachelor,0
71092,42,Female,80131,1.64,Phoenix,Master,3
71093,32,Female,20128,1.97,Los Angeles,Master,4
71094,94,Female,33312,1.87,Houston,Bachelor,3
71095,54,Female,56396,1.51,New York,No especificado,1
71096,44,Male,86444,1.77,Chicago,PhD,5
71097,13,Male,21961,1.62,New York,PhD,0
71098,26,Male,62663,1.63,Chicago,Master,0
71099,28,Male,51347,1.71,New York,PhD,5
71100,67,Male,67020,1.69,Houston,Master,0
71101,56,Female,72715,1.74,Chicago,Bachelor,1
71102,15,Female,57519,1.68,New York,Bachelor,1
71103,29,Male,59405,1.64,Houston,PhD,3
71104,54,Male,66190,1.96,Los Angeles,Master,2
71105,60,Male,25367,1.59,New York,No especificado,0
71106,89,Female,56849,1.73,Chicago,No especificado,4
71108,50,Female,92127,1.99,New York,Bachelor,5
71109,11,Female,32226,1.92,Houston,No especificado,0
71111,13,Male,96226,1.79,New York,PhD,1
71112,55,Female,23891,1.57,Houston,No especificado,2
71113,2,Female,65022,1.52,Los Angeles,Bachelor,5
71114,41,Male,26389,1.88,Chicago,Master,5
71115,35,Male,74578,1.74,Houston,Bachelor,5
71116,31,Female,85380,1.52,Chicago,Bachelor,2
71117,29,Male,68207,1.62,Los Angeles,Bachelor,3
71118,58,Male,98508,1.68,Phoenix,Bachelor,1
71119,88,Female,81865,1.56,Phoenix,No especificado,1
71120,3,Male,97269,1.94,New York,Master,4
71121,62,Male,76890,1.91,New York,Master,1
71122,97,Male,54907,1.95,Chicago,No especificado,0
71123,86,Female,45601,1.76,New York,PhD,2
71124,89,Female,20471,1.51,Houston,No especificado,4
71125,31,Female,88491,1.71,Los Angeles,PhD,2
71126,49,Male,82570,1.69,Phoenix,PhD,3
71127,61,Female,78966,1.54,New York,No especificado,1
71128,11,Male,76301,1.67,Phoenix,No especificado,3
71129,17,Male,51433,1.87,Chicago,Bachelor,1
71130,64,Female,96505,1.76,Houston,PhD,2
71131,90,Male,76748,1.74,Los Angeles,Master,0
71132,34,Female,57818,1.93,Phoenix,No especificado,5
71133,62,Female,40353,1.67,Houston,PhD,0
71134,1,Female,76594,1.94,Chicago,PhD,0
71138,48,Female,87376,1.98,Phoenix,PhD,4
71139,31,Male,62093,1.62,Chicago,Bachelor,2
71140,10,Female,87132,1.71,Los Angeles,Master,5
71141,23,Female,91168,1.59,Houston,Bachelor,4
71142,14,Female,62134,1.73,Phoenix,Bachelor,3
71143,59,Female,95541,1.93,Phoenix,Bachelor,3
71144,68,Female,57828,1.7,New York,PhD,4
71145,99,Male,70034,1.53,Phoenix,No especificado,0
71147,39,Male,24460,1.69,New York,PhD,2
71148,1,Female,85717,1.85,Houston,PhD,4
71149,85,Male,64294,1.92,Los Angeles,PhD,2
71150,88,Female,92758,1.79,New York,No especificado,2
71151,50,Male,35263,1.87,Los Angeles,PhD,3
71152,80,Female,28898,1.98,Houston,PhD,2
71153,99,Male,43129,1.68,Los Angeles,Bachelor,4
71155,18,Male,99447,1.51,Chicago,PhD,0
71157,55,Female,85883,1.72,Los Angeles,PhD,5
71158,58,Male,65361,1.84,Chicago,Bachelor,2
71159,19,Female,55432,1.77,Los Angeles,No especificado,2
71160,7,Female,59142,1.67,New York,No especificado,0
71162,12,Female,41453,1.63,Phoenix,Bachelor,1
71165,22,Female,89574,1.93,Los Angeles,PhD,3
71166,79,Female,56611,1.62,Houston,No especificado,0
71167,26,Male,80350,1.91,Houston,PhD,5
71168,9,Male,47268,1.56,Phoenix,PhD,3
71169,79,Male,73351,1.79,New York,Bachelor,0
71170,97,Female,32631,1.53,Phoenix,Bachelor,0
71171,14,Female,74039,1.91,Los Angeles,Bachelor,1
71172,83,Male,35695,1.7,Phoenix,PhD,1
71173,49,Female,85634,1.99,Phoenix,Bachelor,3
71174,57,Male,90886,1.69,New York,No especificado,0
71175,71,Female,90723,1.75,New York,PhD,4
71176,81,Female,29573,1.86,Los Angeles,Master,1
71177,58,Female,59638,1.57,Houston,PhD,3
71179,96,Female,53949,1.72,New York,Master,5
71180,89,Male,23300,1.71,Los Angeles,Bachelor,3
71183,89,Male,66836,1.58,Los Angeles,No especificado,4
71185,63,Female,91263,1.89,New York,No especificado,0
71186,34,Male,81488,1.95,New York,Bachelor,5
71187,2,Female,27812,1.74,Phoenix,No especificado,0
71190,78,Female,85155,1.71,New York,Master,3
71191,19,Male,63374,1.84,Houston,Bachelor,1
71193,47,Female,27902,1.71,Houston,Bachelor,3
71194,45,Male,24754,1.86,New York,Master,4
71195,32,Female,99004,1.78,Houston,Master,1
71196,16,Male,66264,1.75,Houston,No especificado,1
71198,43,Male,99837,1.97,Los Angeles,PhD,5
71199,42,Male,61095,1.7,Chicago,Bachelor,4
71200,1,Male,36862,1.98,New York,Master,1
71201,34,Male,40785,1.87,Phoenix,No especificado,4
71202,51,Male,66959,1.7,Houston,PhD,3
71203,14,Female,43277,1.65,Chicago,Master,4
71205,15,Male,70913,1.8,Phoenix,PhD,0
71206,38,Female,46766,1.61,Phoenix,PhD,4
71208,30,Female,87891,1.82,Chicago,Bachelor,3
71210,94,Female,51428,1.99,Los Angeles,Master,4
71211,35,Female,65123,1.81,Phoenix,No especificado,1
71212,7,Female,67366,1.52,Los Angeles,No especificado,2
71213,30,Male,56367,1.99,Chicago,No especificado,0
71214,78,Female,78861,1.83,Chicago,PhD,5
71215,60,Male,43406,1.87,Phoenix,No especificado,5
71216,17,Male,37818,1.79,Phoenix,Bachelor,2
71217,49,Male,84037,1.71,New York,Bachelor,3
71218,62,Female,31582,1.93,New York,PhD,2
71219,44,Female,48883,1.81,Los Angeles,Bachelor,4
71221,45,Male,97652,1.83,Los Angeles,PhD,1
71223,54,Female,21470,1.82,Houston,Master,4
71224,76,Female,68005,1.62,Los Angeles,Master,5
71225,81,Male,95028,1.96,New York,PhD,3
71226,8,Male,89865,1.68,Chicago,No especificado,5
71227,75,Male,36588,1.75,Phoenix,PhD,0
71229,12,Male,71177,1.91,Houston,No especificado,4
71230,34,Male,64279,1.64,Phoenix,Master,3
71231,17,Female,60844,1.76,New York,No especificado,1
71232,46,Male,21514,1.53,Houston,PhD,5
